"Real","Pred"
741.6375,446.872034500019
273.270833333333,433.647337492196
308.133666666667,500.406277980495
162.1925,450.556405398225
476.020666666667,490.65422647261
717.290666666666,509.835793206052
721.6255,438.708686069495
656.452666666667,333.249086290875
726.215166666668,469.999706198007
305.968333333333,544.2255953899
251.2975,483.845351793463
419.318333333333,438.448013877493
279.7225,454.748254992772
648.9955,475.956006985285
679.420166666667,301.355589887051
596.164,344.379528915501
644.230166666667,340.635731012225
187.313,392.689867249503
612.533,327.238172022591
588.502833333333,425.260495550892
103.319666666667,522.394341864296
219.721166666667,397.909425123291
313.175166666667,480.829265213343
226.758666666667,525.177966937123
229.0185,505.288523355211
707.3155,248.521030819253
723.934833333333,342.442401117656
244.211333333333,438.670446675728
251.086166666667,359.383556102826
112.434666666667,545.778913536427
202.581166666667,516.042496051433
422.581666666667,346.333453339246
300.468166666667,470.356573989615
485.688833333333,410.539841693513
684.5885,508.13986556512
508.343666666667,338.41373182391
520.3755,600.643774238174
604.873333333334,385.096949662715
209.517333333333,477.319548773599
535.634833333333,545.639376581818
671.3285,534.284027499722
673.926333333333,334.635115851953
693.575833333333,406.601952774295
699.397166666667,343.661087124231
774.4205,408.687231230828
690.221333333333,516.620207611971
737.647333333333,405.259458800116
580.262833333333,343.618459488978
595.781333333334,402.32287414651
552.529,433.512995015089
689.565666666667,403.14843468429
669.680166666667,337.396724464322
647.7065,407.522191488951
287.098666666667,393.556565258579
545.951166666667,464.998418763953
90.6668333333333,411.977826684623
533.406,342.636572887583
399.673166666667,313.889215489248
421.364833333333,227.491244554998
487.523666666667,406.934193051379
685.655833333333,349.155696896573
304.321333333333,251.386191787482
583.4025,433.342845485831
478.044,439.934780476623
570.5715,379.965446472259
158.405833333333,413.015649801284
594.699666666667,304.547084799167
237.025333333333,505.746227124384
441.636666666667,575.128515445086
535.756666666667,235.629598210538
288.345333333333,546.683596721321
238.496833333333,398.426527407331
497.159,203.963805895954
415.285833333333,487.853543172918
132.5315,397.188272634047
726.128,510.306148719107
590.4485,410.181528263249
229.769833333333,260.416329546784
613.830333333333,284.754946481303
509.25,380.554837993146
501.462333333333,396.269061755805
247.648333333333,447.948454766603
283.562166666667,423.855059757974
545.496833333333,383.700706671889
263.8435,476.257251347832
215.191166666667,605.269917610084
521.791333333333,447.669742958663
399.979666666667,405.286484516238
508.1145,466.363338545359
588.005,472.692583595627
541.156,325.307471165393
603.002166666667,445.613634342379
523.439333333333,487.987891799067
380.6555,317.982019930912
522.7765,355.310727487605
519.686666666667,310.613004877893
223.084833333333,448.1694343205
238.073333333333,415.415907993778
556.08,537.173774120705
164.465333333333,371.86573847379
282.770833333333,493.720190806743
209.312833333333,386.675707665963
530.222,381.028168682487
498.816333333333,343.221536442285
295.607833333333,411.729257516293
130.1715,364.086017898832
493.464333333333,366.824034393529
321.586166666667,407.779210490589
269.811166666667,316.171578629556
310.831833333333,393.17315149401
367.840333333333,391.56943889902
229.6805,338.463650804109
297.1845,214.012213546467
357.649833333333,310.152237249003
143.808666666667,443.972772861863
439.485666666667,398.45162257736
145.969166666667,438.669237203578
322.066,469.337482169844
424.511,402.691116320284
449.355166666666,400.08100556056
169.086333333333,410.58634992025
431.116,306.018059575093
178.919333333333,347.187087214369
429.448,488.460425168918
349.106,454.319634660667
378.325166666667,501.992828034961
396.081666666667,372.64368113074
434.602166666667,362.260363708303
413.960833333333,392.746572612112
129.339666666667,430.462174661198
376.2775,444.741918667759
377.120833333333,341.777530488517
365.146333333333,326.751622970113
327.359333333333,269.449686525446
147.023,343.54507855721
391.161,300.563096061462
177.537666666667,268.863719440086
449.226333333333,374.957064904644
353.236833333333,339.906692515109
363.857,372.122682713773
404.722166666667,383.197291209176
363.544333333333,331.297758667391
380.526166666667,399.322405026255
412.7195,400.372781518713
379.032666666667,365.483630999939
328.0425,379.589593944218
141.534,261.216447367307
186.913833333333,420.470662102474
206.052333333333,426.943742856637
159.606,395.739791732458
69.27,483.550976469091
522.985166666668,351.039765476485
149.362666666667,373.026547957256
392.796333333333,433.681132406191
389.795666666667,298.527021050622
354.756166666667,386.254861208525
410.666166666667,309.386123720444
272.953666666667,240.337772981904
152.341666666667,331.994417237158
133.851833333333,304.200274751776
376.617333333333,335.741983193386
283.749666666667,269.481269401205
151.922833333333,386.833857348434
195.091833333333,418.908745355395
106.911833333333,269.139950847039
10.3935,365.719979004498
387.157,416.132278451233
203.905,295.273125590888
376.935333333333,506.363360640884
44.4926666666667,405.950314898749
332.977333333333,359.711209212426
418.5255,336.944780583006
169.969666666667,452.831114695953
413.5925,333.375679131714
417.610166666667,187.434794563856
397.694666666667,279.432667159571
245.572333333333,278.862767049732
392.003166666667,186.237037733862
406.150166666667,417.564434385257
382.804166666667,517.135571563853
380.440166666667,527.546040624336
141.388166666667,433.12492477735
442.223,351.5223927665
412.157666666667,347.034651880083
404.102166666667,204.230152272713
413.2515,415.736398804624
387.466166666667,415.888265158706
310.630333333333,343.279596225916
172.648333333333,193.639354863264
342.843333333333,395.527441394072
131.283333333333,297.230968092176
120.812166666667,317.118358759225
24.2961666666667,498.270112593232
147.779166666667,399.950894191821
174.463833333333,449.265918054949
378.821166666667,318.480799088949
333.772166666667,471.754684613095
398.235,432.171512903743
393.746833333333,366.09010014653
401.078666666667,261.329461151854
415.847833333333,330.949272372901
227.159666666667,524.438860046513
157.4585,464.400650284957
385.391666666667,470.735946355651
408.158666666667,411.609804833882
414.362666666667,368.71704617148
432.8245,414.54080071568
421.526,324.613634346315
417.388,420.021899312864
146.436166666667,464.379769714406
417.21,366.336342511286
335.153833333333,472.703982456577
400.644833333333,299.092024482622
166.241,451.137682845894
508.735166666667,309.010606792778
223.101,401.92319052695
181.29,500.711488526282
428.170833333333,228.682497843467
323.053166666667,575.768216612408
404.748166666667,282.177188258413
472.343833333333,445.371798078503
509.578166666667,442.418410571647
339.459333333333,458.113575049725
358.077666666667,422.233350228361
421.4975,431.77816399634
117.114666666667,374.686544190614
300.3955,433.940321140544
197.5975,352.433801269113
502.173,364.508724027044
299.587333333333,374.201930671562
414.872333333333,462.778345257345
96.7473333333333,455.813708469832
522.560166666667,408.511773782794
178.657,398.860931701169
536.562333333334,353.428776786146
518.696666666668,476.850437664902
513.226833333333,432.05036769224
564.386166666667,487.829242550816
172.6385,421.477586165696
296.103666666667,441.150802023793
311.9905,481.382882744634
440.070433333333,360.831003148377
534.742133333333,333.487430397825
514.027533333333,336.583077619024
363.3074,437.272386736024
316.1614,368.491195963863
510.916533333333,607.530294621126
201.3299,538.259217051224
46.8228333333333,444.977807179577
528.5946,357.53436947593
489.0038,344.147691911931
530.166933333333,614.997490892872
348.6131,215.067624954251
106.552633333333,409.262511874607
557.739033333333,410.697639694368
395.9247,346.183300568125
127.133533333333,344.975105231008
257.717566666667,574.688115745681
510.7452,533.007499282644
95.9809333333329,491.953644760187
552.531333333333,373.053447293461
578.349233333333,506.040058796999
577.823466666667,327.671366550761
415.0074,404.238410497891
563.707466666667,401.781161541908
591.434566666667,611.777298540513
580.9324,625.712035121979
69.0111,471.484645903785
612.802566666667,409.705011594206
600.919766666667,351.763297612126
465.363066666667,629.144671348014
48.4995,399.700288151029
607.307733333333,469.104371496927
594.8531,312.397445526458
585.200233333333,368.891164274133
590.1232,412.483201557144
610.816,386.801823722639
88.9661333333333,327.006277381007
588.335266666667,358.268899924647
321.386,484.180188969191
400.820533333333,504.954216942297
265.882066666667,595.314977601173
479.386633333333,499.442311523632
345.659733333333,464.1570840608
621.924133333333,426.944091478377
661.798333333334,545.247106765799
603.787666666667,445.853830999599
594.1882,500.244915765114
320.755033333333,366.852136162099
616.135833333333,467.925158686571
211.077166666667,577.621496762698
380.726066666667,401.442818903193
623.153666666667,437.158923652036
623.576166666667,268.726218086395
618.429366666667,531.37490343126
617.798433333333,516.433315162474
450.911333333334,440.454584634253
570.961866666667,521.150556641486
617.8065,389.450182063518
615.030066666667,394.358161398771
51.6854,402.51306262854
631.915900000001,521.457982469899
333.4393,506.881704315105
623.1119,365.411156845929
614.637766666666,367.193429798948
611.789833333333,366.456543527841
521.630166666667,371.106705763228
443.881433333333,584.555401937806
600.838533333333,467.028604240709
428.8068,497.963183360627
633.0677,443.591385537111
182.574633333333,521.496920487971
579.694566666667,443.656837184967
658.441266666666,365.550080515173
225.764233333333,481.629392194598
528.1856,436.251032708062
394.9069,346.232532958919
630.717466666667,448.142198873467
472.074133333333,475.759144400439
636.9708,596.285828419459
640.0475,496.205104343772
597.927466666667,297.294138373352
615.136133333333,438.951879988137
611.192366666667,392.042613819264
630.3822,587.053094233102
419.090966666667,426.263776069576
622.3781,414.765615068277
610.720166666667,397.558153369133
626.395833333333,413.979457534333
403.270733333333,387.035346789417
636.895933333333,585.071638368876
627.0852,447.355000375731
624.295733333333,374.239152035183
615.305166666667,334.278909069664
505.496033333333,349.175321989191
602.973066666667,449.717090092429
358.4641,525.714639636534
203.973166666667,442.599950220755
149.238033333333,498.480879646497
279.122266666667,356.283513106171
354.3427,453.957020772753
464.033733333333,571.246962437814
675.497666666667,581.265867245307
670.857666666666,437.79010950738
654.368733333333,395.459288828277
431.543466666667,460.432721209044
660.577966666666,390.183264371193
340.8611,474.710446494513
334.671366666667,389.318092999973
599.045933333333,277.536414553942
499.9809,390.305998926085
415.536066666667,445.836851126976
347.126466666667,483.653353402487
461.3551,341.26499280773
139.050833333333,431.083011258951
534.3998,343.428237774744
