"Real","Pred"
582.933,623.070888342967
780.548166666667,490.288076217423
323.5075,379.915440452006
295.407333333333,335.08942602669
141.308166666667,609.564231203229
845.988666666667,524.542575817139
776.8485,587.53636453321
631.7585,621.312458546913
844.0045,595.730729698576
821.7885,567.151143828129
761.089166666667,612.777290575419
810.305166666667,617.674964108673
831.264,619.455482965775
830.474833333333,620.268878348425
728.6585,387.500289617562
305.087333333333,542.298249821647
639.925166666667,606.098853768849
562.7865,557.968830960872
676.3685,620.61771345358
773.742833333333,613.905812675476
765.230166666667,620.228931244732
752.466333333334,376.619235939327
368.903166666667,547.446619384993
452.591333333333,440.386968238526
659.528,435.339044800186
366.275833333333,569.608128202381
479.322833333333,362.595610828269
311.024666666667,582.181535098841
632.2285,350.816373790733
201.1045,563.150691997887
587.213666666667,582.279434380234
544.309666666667,548.724118645654
296.179333333333,562.830722373705
611.520333333333,415.99548015667
118.479666666667,569.341648974111
254.1985,574.838571931978
729.258166666667,503.082124424378
594.356666666667,692.07699149034
643.2165,475.350965905705
861.779333333333,650.508872733569
699.129,531.278806441507
695.083833333333,596.808641656333
679.677333333333,492.394091556451
286.707333333333,621.82456787188
822.412166666667,610.639577906529
768.384,621.906581819943
755.331333333333,433.590864941413
795.63,568.408452161553
793.201666666667,514.634724566551
631.135666666667,531.371059584229
781.156666666667,621.312732088523
817.790666666667,549.015319838358
820.853833333333,571.703585570444
717.740333333333,520.269303644075
762.636666666667,630.359874426389
802.110666666667,612.584467598889
764.364,625.032891510848
797.329666666667,507.186985862886
329.62,446.260528413345
542.817166666667,514.787842453165
877.167833333333,608.756758079174
384.935666666667,421.054080100763
453.038666666667,442.565137642813
256.408666666667,503.935789445235
380.567166666667,540.141431118417
623.048,478.961244092015
704.024166666667,634.761084678231
225.725666666667,369.298485961004
402.8715,625.289128019295
441.3015,452.857745786336
255.550833333333,556.886967291006
637.0405,456.817772097996
340.099,598.126635203129
496.2145,622.038249753136
583.228833333333,546.577013749011
529.354833333333,691.677854440581
445.848333333333,568.638879837168
667.9445,566.307613413885
705.835,476.243448359675
516.658666666667,550.060495205093
373.621333333333,667.341325380959
390.387,584.137966741125
647.076666666667,569.201672600134
654.9775,569.949892267961
661.911,543.097263889937
708.0385,430.543532458481
300.058833333333,402.353485221431
480.826333333333,547.576421808231
658.437666666667,601.590453625871
648.038,613.755009535959
672.982,602.483966008946
522.965833333333,662.251441468612
475.209666666667,602.985510676925
663.917333333333,591.911487788817
640.2555,482.658657678699
804.883666666667,658.337341543393
650.475166666667,549.694692246371
649.977,582.354746236061
288.8775,627.075410301471
673.080333333333,606.395699228893
639.930166666667,440.405633870274
512.824666666667,507.129238604814
370.243666666667,634.735460858241
389.254833333333,458.325604320179
223.646166666667,508.908060420027
148.976,580.884447021239
216.353166666667,615.619487609289
661.471333333333,559.028996266391
663.839333333333,531.35368481903
652.731333333333,599.590234896304
636.084666666667,391.32381961177
332.644,575.731513303392
594.507333333333,508.852778933059
564.346833333333,621.465949324946
658.285166666667,514.43727552232
460.2645,491.130421467288
281.008666666667,474.809192259846
431.896166666667,460.456166099024
567.198666666667,427.340320278002
326.7795,710.657407027863
292.1675,417.622489479454
112.560666666667,522.235610196388
413.083166666667,502.031687981838
511.6895,440.492966472818
620.764333333333,480.412466150849
556.741666666667,501.689359787656
539.7765,454.520802297333
464.988333333333,548.28804000041
407.991166666667,446.514571145443
260.841333333333,466.942422222744
310.9915,456.057068456588
306.546166666667,587.639810879494
617.2355,561.498454169607
583.306,503.542289736979
546.205,490.040467310341
527.6885,570.960482587039
537.974,552.834820023693
470.187833333333,465.389750143473
511.242333333333,437.969394678517
489.2275,638.27153759588
547.854333333333,420.910595885683
431.225333333333,392.773582359022
412.189833333333,560.039924797991
495.509166666667,404.775231641371
515.008,502.035659159642
561.3905,469.42499636272
509.578833333333,455.801440746761
567.755833333333,364.199002355371
596.34,483.610268416249
591.893,519.032997588123
573.755166666667,533.077563154059
422.186666666667,325.175181542882
305.042333333333,470.800421029359
252.297833333333,427.18938477015
277.817333333333,320.355462710543
36.7435,456.95086003726
560.428666666667,450.305134511298
222.515333333333,524.484255057515
551.528166666667,421.0635635096
559.9555,467.613149614489
515.712666666667,480.368574615858
600.830333333333,449.708030310512
493.102166666667,316.872441718813
245.926166666667,461.231138577112
288.937,423.418367367556
454.539333333333,418.600026108891
296.995333333333,420.739107983156
264.855833333333,405.36493889728
488.1185,467.972949550315
283.627666666667,397.287068543258
71.0621666666667,566.147306867811
413.672666666667,475.700805051517
547.3665,451.047428269579
236.153,446.574806311233
210.0835,574.142466311036
557.844833333333,409.8281933319
591.362666666667,418.157336408106
261.517,318.961227652304
181.959833333333,410.549373890602
580.150833333333,510.889238657384
558.554166666667,477.698037684577
485.649166666667,422.575022539962
539.3635,457.976894014538
570.039666666667,502.889184533058
535.247333333333,454.613924688097
400.035833333333,395.507565068711
127.826833333333,432.716150479865
603.901166666667,513.696979214891
573.1915,508.937260756304
551.077,502.454941579894
559.091333333333,506.708823540741
533.2605,493.27246012368
181.016666666667,481.605488200157
115.126,501.43157474944
515.007333333333,445.593349110495
243.310833333333,328.74315930469
275.266666666667,407.809708614425
37.5506666666667,535.715091416874
285.255166666667,399.976246841162
240.7215,527.311591835195
525.815166666667,521.033888992278
506.648333333333,491.458931430269
477.358166666667,465.185636400405
503.142,480.734353930056
536.842,418.443246487623
553.325,526.715857002126
573.367,335.806742220598
329.348333333333,413.967538788652
148.650333333333,435.344186571513
577.854166666667,445.923418474417
565.221833333333,469.576196549707
582.8315,493.136646314171
560.311333333333,477.158384146756
573.028833333333,420.782514415617
226.313833333333,570.053017263251
614.233333333333,493.694856053115
561.766166666667,486.070965325098
307.478166666667,305.507593040622
488.887166666667,521.047940281471
414.438166666667,427.557751571584
588.579833333333,456.629059316357
579.848333333333,489.063053533395
562.6715,744.964562705789
586.755833333333,729.264191333959
538.0655,538.449630237454
581.921166666667,559.060500674713
619.655833333333,435.172461440253
597.499500000001,545.824237659184
309.328166666667,592.806689893201
608.712333333333,354.257771663336
449.712,503.912982914998
356.165,537.655540045457
176.241833333333,658.884972577148
648.428,520.061320061806
394.2035,554.42535377017
506.622,329.022975940991
76.9551666666667,521.576789554411
696.721666666667,456.495373864812
678.0265,605.061121439004
694.486833333333,620.753278652086
675.416833333334,539.183118237474
637.055666666667,501.998551695726
565.576666666666,501.511759366572
300.436666666667,495.442257840898
637.101,421.496134144365
438.304666666667,444.856988710305
678.110966666667,700.342498796868
703.860633333333,601.582992023274
431.002666666667,500.300934357459
421.3419,398.195653883815
341.643233333333,562.437876064216
548.007733333333,321.219764719919
168.5144,503.940028969765
222.150366666667,657.813272712184
684.362133333333,588.167625253508
533.208333333333,403.501631374651
577.9444,713.715234157255
475.019266666667,424.844696241961
345.278,591.645828649866
611.4075,640.850212939875
517.4312,333.694031270745
309.607366666667,544.182652499738
461.7681,577.592201351961
723.577266666667,374.709977353407
125.932933333333,740.340932842227
796.7506,596.21177934383
754.9096,625.464529903942
737.420933333333,262.035504255179
643.017633333333,682.46218856685
750.568966666667,656.188492948449
691.3886,681.113729731005
729.593166666667,461.214168626567
130.632833333333,571.131939484763
793.432266666667,637.923869742349
796.353966666667,645.576180710053
749.079366666666,626.500106587042
170.264333333333,592.11820589563
781.9365,637.685268049778
773.458433333333,624.471129080845
763.836833333333,632.487418727779
737.1527,592.091823211607
725.095566666667,528.066635239981
251.380866666667,559.850000806891
726.722033333333,633.211671137649
697.713033333333,525.424727314047
449.224866666667,648.616971525573
786.023966666667,470.0615726637
527.474066666667,608.039254941175
667.112633333333,562.284988698924
789.738266666667,619.635655130987
679.002233333333,574.059098966376
776.849000000001,613.918133431739
654.039166666667,716.435684494164
633.877833333333,549.314211277139
622.890166666667,614.85864717545
731.6007,430.814863956765
289.300666666667,597.106177851079
807.5988,634.443089765447
785.575266666667,617.979023292306
755.880833333333,603.197894534365
763.356733333333,650.532753184776
738.303833333334,597.576038060594
750.122833333333,673.095453815303
666.675533333333,329.09988444905
403.561266666667,469.049217471883
112.1673,543.868380323987
773.9573,629.096579014703
663.7594,598.579892307575
772.8326,645.27351225273
787.826866666667,631.190579117
785.233833333333,645.725735464066
752.458466666667,625.926505507498
685.0803,544.237664396481
710.342,591.604107817275
752.8819,620.238593825244
746.4917,603.620710047863
669.834366666667,599.910179998461
453.205733333333,609.34966009314
845.657666666667,627.462488759592
629.357033333333,578.184125617292
610.849633333333,516.967279898956
559.097966666667,588.481423792469
738.3376,580.369421095414
404.2366,573.200422044367
792.763166666667,634.221330416853
775.867666666667,513.035323082224
770.845566666667,619.677225178153
779.765,597.996194038197
735.366633333333,641.042610475165
764.124333333333,537.482528707299
660.482833333334,629.599024227141
756.5166,680.460345441897
761.501666666667,620.981964002412
746.5517,559.022338455484
755.220133333333,622.925374971425
769.5371,545.528034146129
771.335066666667,510.91032511919
745.581566666667,541.280169902008
723.647933333333,578.816809096736
776.0968,559.432454415706
362.707233333333,607.543495252055
443.0769,482.968612628655
314.4004,397.427786486417
103.489433333333,465.193738263933
312.574933333333,625.252195138447
826.936566666667,590.364493042514
793.524433333333,580.225582997288
699.0022,586.375372555144
710.621466666667,553.461941635019
773.002633333333,615.932281859003
695.5971,587.7400762954
786.498133333333,558.761676320325
634.486066666667,589.194396785301
395.0742,554.704981761879
373.114366666667,608.713313616017
746.253,543.349337142662
396.3705,424.33549000386
318.759733333333,550.762821976103
305.9881,368.633965115126
256.731866666667,685.01757155024
470.7519,497.142909403901
554.758433333334,545.641139180492
770.128066666667,555.751116704677
801.359066666667,611.891524225819
