"Real","Pred"
491.593666666667,401.545933202941
609.667833333333,455.632603554226
348.15,316.018274999567
251.815166666667,232.725989251874
126.088166666667,203.931364542846
585.826166666667,449.287000828977
383.535166666667,458.352932198743
481.573,480.176660342597
601.675333333333,451.991711083986
648.924,476.688787138044
659.878666666667,465.010147963599
665.750666666667,448.847532292016
648.647333333333,456.029629380218
668.2625,454.719269443712
346.341666666667,427.488998416847
418.812,228.491086919082
607.028666666667,428.454566859657
550.747666666667,460.496147075285
630.716833333334,456.548374749498
624.2675,443.866599265617
624.872166666667,448.470725534701
600.5925,448.725802630194
96.7486666666668,406.514127744644
383.090833333333,420.962704789055
488.598166666667,379.30990056242
91.3285,351.005138546447
234.857166666667,477.39542620676
225.354333333333,322.538916810841
31.2378333333333,463.516888058151
185.3455,309.842341193927
700.428666666667,377.373514728697
525.858833333333,449.04374622268
213.917,388.540356375391
99.7808333333335,436.738544632865
163.514166666667,276.150780434275
179.795166666667,314.148872128944
406.942666666667,439.405987573843
170.518833333333,331.749233431786
546.385833333333,453.163488549488
594.447333333333,405.413570718397
487.622666666667,423.645119184541
613.439833333333,453.149759865743
652.0295,386.968811564225
256.411166666667,260.855653270933
623.167,321.208771524914
621.5665,453.440571787231
624.351,457.679816502014
642.296833333334,473.149682451864
630.687,458.455097985072
670.251833333333,480.516923768799
635.3705,398.415548137181
675.384,468.715049495955
650.163,454.590131277681
582.427,451.117334425589
562.638666666667,458.815348251608
627.655333333333,449.718751875127
604.2665,447.953038251415
604.147166666667,449.446694796014
556.146666666667,354.195460637816
499.663833333333,344.079639311397
217.424,306.728290096015
293.679,458.29443642861
386.2655,368.006771680443
510.4595,330.059272447175
386.598666666667,327.218228777903
257.867,373.010188483475
267.939833333333,342.599513877529
412.690333333333,423.597182444068
456.9455,180.30576705117
420.942166666667,359.484810799463
250.921333333333,318.119832763524
594.996333333333,398.061623453499
182.289,208.365508998341
345.995833333333,436.57686765932
501.533,401.274798856891
297.011333333333,357.20466559307
186.761166666667,278.540965704006
531.748000000001,365.586258159997
219.7205,365.126852144322
510.386833333333,362.291739750311
307.085333333333,285.26763695174
424.472,292.927553637131
505.754166666667,349.599100243567
114.801166666667,453.745603749677
544.620166666666,474.170105042946
448.436666666667,469.928238394238
223.889333333333,244.544764109425
297.779166666667,276.259789581658
474.049833333333,468.331633217683
126.101,366.616431148664
233.343666666667,479.418460928466
558.646833333333,416.098316735322
481.4,423.53514693222
477.262833333333,473.710930969657
507.480166666667,464.422185074955
493.022333333333,427.075356803913
517.952666666667,384.683205493252
456.311,474.823597130277
410.3775,319.7393951024
453.668833333333,326.1054827441
449.838333333333,436.568227802835
182.281166666667,227.479399628684
307.529333333333,305.963743061767
474.793833333333,323.134552300747
145.452333333333,185.518401382563
309.618166666667,207.388989180214
173.993666666667,380.146230574456
305.345,338.39011488848
174.572666666667,308.780439140161
162.952,461.160285900237
363.502333333333,272.556478222877
245.726333333333,246.804326826704
248.759166666667,388.148524117783
343.472333333333,326.186083765087
385.720333333333,339.92513850626
186.815,342.36684831893
258.009666666667,256.045281488009
329.098666666667,257.878929757831
225.121833333333,240.521658434987
117.148333333333,233.697341508618
348.0485,240.753424630598
222.955666666667,250.879440585144
159.535,248.994407825598
360.738166666667,267.932711464379
372.222333333333,313.238728164623
351.927333333333,323.671194351249
234.967,297.159728994471
305.772,303.046361906353
315.073,211.399104595072
238.9865,204.765392121123
151.581,217.332263065536
152.3395,196.839340838843
350.347166666667,315.171024335324
334.582833333333,299.83869185458
319.7835,256.247535442852
311.444,278.034725125129
315.430833333333,282.435125882657
260.447333333333,314.499794519665
309.0795,268.850278593198
132.641333333333,213.481718037246
322.456166666667,280.490004795885
236.944166666667,246.71427205508
334.888666666667,225.132907784816
250.105833333333,262.576225748108
288.556666666667,271.768260807137
320.226,281.446088577143
285.058166666667,284.775725695423
317.709333333333,280.245045850055
325.4995,287.149861660713
283.455333333333,272.384364211046
319.823,273.51679359191
107.618166666667,343.886398819662
126.450666666667,224.386131016469
123.9925,230.110958334331
159.419833333333,206.652060143543
40.4325,217.942456365422
264.930833333333,306.868092120696
157.405666666667,201.099445643363
313.9855,263.974388000266
309.726333333333,278.684684173069
287.211,262.628318246874
279.026333333333,286.549191043125
312.958333333333,212.237862713289
107.186833333333,224.496952640124
82.9193333333333,208.208666509711
285.141666666667,231.72762854864
106.825333333333,281.058373997127
188.209,226.266752521467
314.034,273.374013156582
103.941166666667,223.016303510834
19.1011666666667,208.133989039201
349.763166666667,230.39626123127
166.630166666667,217.801832144837
193.732666666667,232.707242100715
34.8893333333332,223.580598665471
120.2355,206.440880144569
337.0475,257.125869833127
163.9195,208.120073036078
324.313666666667,221.547527585833
335.352833333333,250.570045566434
319.416333333333,250.825243702745
101.601833333333,322.940670583886
317.082333333333,235.611418607864
330.387166666667,248.962285267999
309.641666666667,237.666286501242
307.427333333333,235.286391745535
140.687833333333,223.651536137518
356.378333333333,255.640571048584
335.437333333333,235.978414459497
330.451333333333,239.031933721612
335.355833333333,241.677897866009
338.959,223.914041041879
136.0015,229.203851569981
185.237666666667,215.605994477405
277.601,222.954559192364
115.444666666667,226.876350784652
73.0918333333333,227.636257956757
16.1211666666667,213.92661147162
120.151833333333,222.031521310338
265.545833333333,284.739121332241
318.971166666667,186.685045590398
272.975166666667,267.877400199631
296.780666666667,259.455775006681
286.599166666667,231.725363179696
332.295,272.014615328321
346.792,246.619320786086
164.260333333333,356.785097625728
142.126,227.978570183899
372.644,190.699197391582
340.298833333333,312.774739187637
344.5155,239.602279871029
363.919666666667,262.802790903697
360.413,243.992548825819
349.621333333333,255.782841006175
160.905166666667,226.010422047329
396.710833333333,210.462595592016
140.214,272.706232706366
331.365666666667,226.232341897247
233.308333333333,365.193828952015
317.495833333333,307.330171557364
348.128666666667,316.883823033826
171.1805,362.705006877086
392.561333333333,273.24770053309
320.940666666667,346.775179199327
278.611166666667,348.43200672869
402.403,392.881355635318
196.354166666667,396.248311726122
258.274166666667,210.628897519207
320.104333333333,277.75754806181
305.038,345.517500956539
188.388833333333,195.746353416443
412.5735,285.062913171831
215.696333333333,315.751072392503
430.601666666667,419.200243969372
345.121,321.219269934795
347.173333333333,293.494948662671
59.1383333333333,217.931220092525
401.576166666667,410.64399412414
125.274,400.43268282376
462.236166666667,470.775100772131
448.515666666667,462.749989572849
439.964333333333,450.573740482407
464.878166666667,378.983907831276
181.108166666667,241.46595966386
307.236833333333,369.185697227468
341.559333333333,266.400848374139
380.4185,467.770251906549
470.702933333333,477.900487411386
399.108733333333,288.362370337878
323.683933333333,269.133319794137
362.6571,213.732814777805
469.0033,399.481095693655
157.3024,202.779243043754
41.0241333333333,195.283261401603
434.969533333333,433.524333898392
415.200033333333,454.686066556259
458.6812,360.351718979849
460.1623,353.634165431708
57.3895666666667,211.432904157494
441.312433333333,488.942135688816
248.619033333333,432.866429946815
114.442333333333,202.968407702851
259.679266666667,217.384436368094
353.719433333333,307.703431451545
100.115066666667,232.59977668001
585.107633333333,442.913205861766
505.7219,459.326194908833
490.150333333333,464.311260766527
283.6105,496.698262854254
516.953500000001,478.955597202878
491.8128,449.196311676906
508.038266666667,475.553839962062
40.4212666666667,259.176964610737
540.490766666668,454.468185988389
525.1647,452.489017655785
446.764766666667,452.869096216795
125.162466666667,219.165869702563
538.8883,460.936401770344
521.493066666667,451.099679651316
515.899266666667,451.297977612418
516.19,457.378922778386
507.5678,449.844337064864
93.8545999999996,387.687168172983
515.108633333334,471.145907378835
350.194866666667,302.391468830856
368.928266666667,383.26764533781
422.897766666667,319.370268941645
391.961233333333,372.130608313374
524.4449,468.529164832705
546.191866666667,449.998128859942
630.996566666667,412.45566966057
532.251866666667,449.742915324822
445.0255,449.545916572516
454.4957,425.740578902601
535.0481,426.067008204852
114.397566666667,393.959504894413
378.004566666667,317.985232949611
549.879233333333,449.490389476287
550.737133333333,452.837908741072
542.7533,455.02536788312
501.1314,416.818123033255
411.956333333333,365.465412174609
