"Real","Pred"
366.947666666667,94.1816349338844
361.308,226.652219559802
107.323333333333,111.497598850269
142.967833333333,202.532255812219
31.6625,220.420529688393
339.2715,194.372125239023
348.349666666667,102.709519510811
376.575166666667,176.353001277914
295.594166666667,220.916513793422
336.313333333333,159.834329144307
354.5975,171.634515952273
345.2145,79.058325429961
347.476333333333,-9.87688785063187
346.600333333333,179.576975623223
341.484,265.803637560262
44.21,177.627182624812
205.383,129.657213846665
309.690333333333,149.448394433506
344.368333333333,145.686109555086
309.909333333333,279.439490218397
296.513833333333,185.155769521057
285.552333333333,175.928087599951
233.9865,87.6776085883869
217.217333333333,63.0276560430807
214.1415,279.604745652481
102.4935,258.06859774693
298.315333333333,137.315090662545
36.5966666666667,28.5665267205717
169.403333333333,24.7457366313972
150.821666666667,81.2808949008195
178.224166666667,181.448101015699
280.022,44.1975428623466
279.0455,235.195331924719
237.551666666667,228.07135156757
46.8025,268.541427485142
83.226,227.600745543081
181.0635,190.640581209462
240.6735,142.395523705782
279.794166666667,123.85087243624
280.0855,221.763653116192
158.7015,263.506517051491
278.846166666667,155.95591560412
139.254,117.025949620347
120.919,104.381105331652
279.619666666667,219.008311973502
256.323,215.735752623466
243.015333333333,208.957857808011
88.5003333333333,178.593717722485
218.054333333333,245.95566480195
58.3273333333333,154.873362933065
165.939333333333,188.411583656472
143.744166666667,208.864150165151
246.471,173.011671485107
177.055333333333,241.148384290301
227.243,149.861788295617
215.688333333333,56.1748430518246
246.355666666667,153.593278646973
248.920833333333,210.648363913928
239.224833333333,82.74886963264
177.347333333333,210.51274390814
103.428333333333,110.194469493153
150.354666666667,121.923151169152
201.813666666667,228.61644042823
136.804666666667,183.233470379866
233.252166666667,-98.0253978900993
131.590666666667,155.293260962727
65.8361666666666,118.766845674296
91.4895,4.73879689534769
81.1573333333333,242.691251930105
181.129666666667,41.2724828013649
73.0171666666667,55.4499858039468
166.008166666667,218.161486556662
93.0323333333333,141.586609652854
174.440333333333,202.989721744738
179.905333333333,146.758167796253
182.269333333333,42.5440846477087
150.388,235.52060180279
176.730833333333,196.635053526048
176.349666666667,170.836922484319
208.583833333333,233.172171089952
127.7345,104.508972628375
191.3985,70.7364405630958
140.763333333333,210.518227557786
83.836,133.089137833139
180.206833333333,161.616186983923
172.5545,165.942543380753
69.1208333333333,8.52441909390578
161.652833333333,224.604157353672
155.6465,185.134888499404
168.983,157.104641999134
147.977666666667,124.6332890168
161.284,142.315124512271
154.4705,112.415617808154
155.529833333333,106.038080503492
118.687166666667,268.078304492587
157.659833333333,70.4247147902078
161.9395,72.0201014133974
148.598166666667,245.819378273497
99.824666666667,5.79094833467319
64.2491666666667,3.87022175747921
145.839,57.8738353257382
79.4043333333333,137.241166421347
61.1938333333334,55.0096592975498
138.289,144.295764073609
54.5673333333333,29.9994949477236
141.607166666667,-55.0864912314685
179.937666666667,208.654470401463
124.915,295.914911037545
128.806833333333,78.5219424251742
131.493,-45.2937210845516
118.3335,-113.023567544251
114.863666666667,-30.2891633213928
117.281,21.6673665093989
105.361,-176.492159128757
111.927333333333,109.364531114433
124.877,132.122094379776
58.7276666666667,4.51366183785233
65.0861666666667,-59.5387637444034
61.3698333333333,113.265726534661
37.5486666666667,18.7718747995426
65.7203333333333,150.150969892297
29.3725,38.5741203558775
54.5885,88.8796682068202
28.4193333333333,15.8154281471028
37.5698333333333,-35.4287518781661
87.9293333333333,46.8685037220861
84.6308333333333,102.013037014627
76.2056666666667,72.535323221588
78.4508333333333,-28.8835626546375
47.9718333333333,48.7475013266822
85.9445,87.9712413535991
23.7098333333333,83.8814137051313
85.1235,-28.4885819811042
80.9713333333333,-22.8768891732768
68.0453333333333,33.7997185252059
69.3163333333333,165.994016036701
79.0181666666667,54.1265079206427
85.8125,54.3347427504245
64.1981666666667,-16.7369318476879
87.0375,71.4967409758003
67.4246666666666,-22.5843444213869
40.4996666666667,-35.8811812487871
15.5556666666667,68.4881846032352
34.4575,85.6724607786241
56.3684999999999,118.400781260882
62.0193333333333,-78.7714017984681
60.2776666666667,-181.635277381421
20.396,-94.6776054680135
54.5515,-25.2636872965718
58.5061666666667,125.347585248869
55.3788333333333,118.693349709873
75.0951666666667,28.4079116864367
20.7835,18.7101931299857
25.2001666666667,79.3035882484951
27.8806666666667,182.235081260954
0.041,103.259356399478
44.0476666666667,90.4640121562398
54.2611666666667,-26.5309255984201
48.1081666666667,-105.518831223862
46.5001666666667,22.5757291419086
45.0246666666667,117.097911160516
40.5105,-45.1712487685731
24.9243333333333,64.3299188352161
8.30733333333333,24.0270243391067
52.3681666666667,72.6279055581539
31.2191666666667,-40.6588399125311
